item_id,order_id,product_id,quantity,unit_price,discount_percent
OI002660,O000447,P0142,1,578.83,5
OI002661,O000227,P0425,1,419.22,10
OI002662,O000423,P0229,2,155.52,0
OI002663,O000756,P0167,4,384.94,10
OI002664,O000909,P0340,2,859.18,5
OI002665,O000424,P0200,3,196.12,5
OI002666,O000830,P0251,3,443.08,10
OI002667,O000007,P0222,4,167.02,0
OI002668,O000940,P0269,3,211.8,0
OI002669,O000589,P0073,3,286.53,20
OI002670,O000029,P0243,5,74.64,20
OI002671,O000713,P0156,2,454.85,10
OI002672,O000977,P0494,4,276.94,20
OI002673,O000452,P0225,2,26.97,5
OI002674,O000996,P0197,2,986.63,5
OI002675,O000225,P0138,3,526.81,0
OI002676,O000557,P0442,5,801.47,20
OI002677,O000042,P0033,5,957.58,0
OI002678,O000495,P0461,3,259.58,5
OI002679,O000375,P0322,4,977.68,0
OI002680,O000306,P0491,1,334.1,20
OI002681,O000699,P0001,4,201.48,0
OI002682,O000628,P0370,4,258.66,10
OI002683,O000409,P0322,4,673.14,10
OI002684,O000197,P0195,4,628.37,5
OI002685,O000666,P0024,3,363.31,5
OI002686,O000683,P0253,2,436.51,0
OI002687,O000157,P0053,5,896.97,5
OI002688,O000842,P0444,1,212.91,20
OI002689,O000149,P0053,5,446.87,5
OI002690,O000453,P0378,2,226.29,0
OI002691,O000075,P0132,1,919.02,20
OI002692,O000247,P0144,5,890.9,5
OI002693,O000192,P0175,2,615.66,0
OI002694,O000513,P0406,5,541.52,5
OI002695,O000091,P0244,3,545.66,0
OI002696,O000857,P0419,2,797.77,10
OI002697,O000205,P0046,5,587.05,10
OI002698,O000001,P0219,3,935.31,20
OI002699,O000337,P0014,1,980.9,0
OI002700,O000564,P0099,2,824.09,5
OI002701,O000093,P0376,2,203.9,5
OI002702,O000405,P0068,3,466.25,20
OI002703,O000463,P0317,2,41.18,5
OI002704,O000751,P0322,3,836.4,20
OI002705,O000316,P0353,1,835.28,5
OI002706,O000971,P0194,1,179.66,0
OI002707,O000359,P0351,4,117.44,5
OI002708,O000434,P0038,2,420.9,20
OI002709,O000470,P0359,2,273.48,10
OI002710,O000928,P0081,5,537.52,5
OI002711,O000920,P0218,2,614.84,20
OI002712,O000572,P0162,3,610.22,0
OI002713,O000402,P0208,3,381.77,20
OI002714,O000187,P0448,5,124.19,5
OI002715,O000111,P0118,5,950.07,0
OI002716,O000982,P0203,5,715.32,5
OI002717,O000109,P0266,2,543.64,5
OI002718,O000259,P0124,1,513.33,0
OI002719,O000495,P0276,5,92.73,0
OI002720,O000532,P0134,3,553.42,5
OI002721,O000091,P0219,4,851.74,5
OI002722,O000287,P0412,2,701.79,0
OI002723,O000303,P0320,4,80.72,0
OI002724,O000660,P0236,2,684.53,10
OI002725,O000062,P0017,1,782.25,0
OI002726,O000063,P0043,3,173.27,0
OI002727,O000170,P0353,2,485.97,0
OI002728,O000900,P0402,5,651.07,0
OI002729,O000053,P0369,2,988.52,10
OI002730,O000777,P0345,1,796.74,10
OI002731,O000599,P0134,2,94.19,5
OI002732,O000977,P0148,4,527.0,0
OI002733,O000309,P0090,3,506.4,0
OI002734,O000644,P0195,4,49.98,20
OI002735,O000958,P0014,1,603.22,0
OI002736,O000536,P0454,2,384.12,10
OI002737,O000182,P0186,5,282.33,5
OI002738,O000830,P0194,5,131.71,20
OI002739,O000306,P0409,3,516.57,10
OI002740,O000757,P0339,1,372.55,5
OI002741,O000769,P0374,1,557.02,0
OI002742,O000963,P0028,4,215.84,20
OI002743,O000943,P0317,3,788.66,0
OI002744,O000379,P0065,1,70.1,0
OI002745,O000251,P0444,4,260.29,0
OI002746,O000011,P0134,3,962.53,5
OI002747,O000971,P0256,2,520.51,20
OI002748,O000385,P0271,1,405.71,5
OI002749,O000318,P0345,1,150.09,20
OI002750,O000605,P0372,2,526.51,10
OI002751,O000835,P0153,2,30.5,20
OI002752,O000268,P0189,5,436.58,0
OI002753,O000635,P0492,3,91.35,0
OI002754,O000800,P0150,4,165.11,10
OI002755,O000596,P0444,1,194.72,5
OI002756,O000756,P0175,5,686.35,10
OI002757,O000393,P0492,1,671.98,20
OI002758,O000773,P0158,4,794.17,10
OI002759,O000332,P0470,1,774.32,0
OI002760,O000755,P0124,5,700.43,5
OI002761,O000565,P0170,2,471.03,0
OI002762,O000697,P0020,3,689.96,0
OI002763,O000597,P0123,2,917.32,5
OI002764,O000728,P0100,5,265.14,10
OI002765,O000251,P0203,2,808.64,0
OI002766,O000185,P0049,5,460.2,20
OI002767,O000254,P0279,1,610.39,5
OI002768,O000494,P0304,1,634.56,5
OI002769,O000317,P0111,2,410.94,10
OI002770,O000463,P0021,4,856.27,0
OI002771,O000172,P0471,5,763.74,20
OI002772,O000671,P0200,1,467.1,20
OI002773,O000018,P0006,2,216.62,0
OI002774,O000061,P0301,1,341.24,20
OI002775,O000230,P0282,2,839.22,0
OI002776,O000501,P0353,4,340.51,20
OI002777,O000541,P0374,3,824.81,0
OI002778,O000851,P0470,1,883.46,5
OI002779,O000803,P0189,5,794.16,5
OI002780,O000119,P0040,3,607.65,0
OI002781,O000588,P0056,5,299.32,5
OI002782,O000814,P0272,4,349.52,0
OI002783,O000286,P0388,4,202.76,5
OI002784,O000442,P0311,5,510.79,0
OI002785,O000492,P0232,3,341.84,20
OI002786,O000158,P0048,3,934.44,10
OI002787,O000267,P0267,5,413.18,0
OI002788,O000752,P0323,1,780.24,10
OI002789,O000487,P0253,4,434.38,0
OI002790,O000197,P0060,2,432.25,0
OI002791,O000087,P0484,2,876.08,0
OI002792,O000417,P0185,4,403.85,0
OI002793,O000056,P0198,2,688.06,0
OI002794,O000657,P0482,2,108.95,5
OI002795,O000448,P0131,3,362.24,20
OI002796,O000114,P0282,2,441.88,0
OI002797,O000995,P0321,4,430.23,5
OI002798,O000432,P0269,3,297.5,0
OI002799,O000238,P0124,3,897.4,0
OI002800,O000917,P0400,2,349.18,5
OI002801,O000977,P0442,5,739.29,5
OI002802,O000835,P0024,2,241.41,10
OI002803,O000255,P0028,1,670.36,20
OI002804,O000037,P0311,1,512.33,0
OI002805,O000593,P0147,5,189.96,0
OI002806,O000928,P0131,5,809.25,20
OI002807,O000862,P0393,5,576.99,20
OI002808,O000608,P0426,5,645.33,20
OI002809,O000184,P0456,5,302.59,10
OI002810,O000787,P0327,5,255.72,10
OI002811,O000211,P0151,1,774.58,10
OI002812,O000399,P0489,2,891.63,0
OI002813,O000379,P0430,2,301.49,5
OI002814,O000881,P0207,5,564.25,0
OI002815,O000836,P0319,1,990.12,20
OI002816,O000318,P0204,1,462.61,20
OI002817,O000063,P0329,4,182.18,5
OI002818,O000634,P0288,2,524.79,5
OI002819,O000668,P0344,5,908.78,5
OI002820,O000284,P0337,5,759.44,10
OI002821,O000007,P0460,3,960.42,0
OI002822,O000292,P0462,5,613.91,10
OI002823,O000062,P0282,2,412.17,10
OI002824,O000301,P0223,3,102.56,20
OI002825,O000775,P0177,4,634.05,5
OI002826,O000031,P0288,4,810.65,0
OI002827,O000299,P0393,2,809.16,10
OI002828,O000690,P0473,1,259.41,5
OI002829,O000547,P0205,5,157.46,10
OI002830,O000114,P0140,1,856.09,5
OI002831,O000980,P0386,2,10.97,20
OI002832,O000801,P0465,4,71.98,0
OI002833,O000240,P0427,4,508.86,0
OI002834,O000167,P0343,2,816.17,10
OI002835,O000053,P0025,1,381.44,0
OI002836,O000572,P0042,3,633.56,0
OI002837,O000659,P0028,4,413.71,5
OI002838,O000402,P0447,5,949.93,20
OI002839,O000295,P0026,3,228.31,10
OI002840,O000554,P0009,4,446.24,10
OI002841,O000801,P0084,1,717.17,20
OI002842,O000287,P0372,4,765.34,20
OI002843,O000267,P0306,2,351.1,0
OI002844,O000556,P0372,4,923.6,0
OI002845,O000330,P0290,5,76.13,10
OI002846,O000047,P0204,5,677.89,10
OI002847,O000138,P0497,2,206.45,20
OI002848,O000476,P0046,2,954.65,10
OI002849,O000733,P0367,2,210.59,20
OI002850,O000223,P0240,5,927.9,20
OI002851,O000022,P0105,2,681.25,0
OI002852,O000335,P0001,4,121.49,20
OI002853,O000488,P0423,5,979.75,10
OI002854,O000272,P0240,4,550.65,10
OI002855,O000771,P0063,2,226.07,0
OI002856,O000608,P0158,3,596.63,5
OI002857,O000662,P0025,2,865.48,10
OI002858,O000882,P0023,1,436.85,10
OI002859,O000109,P0122,4,212.84,10
OI002860,O000209,P0204,4,538.84,5
OI002861,O000949,P0380,4,670.6,5
OI002862,O000383,P0039,1,835.62,0
OI002863,O000505,P0458,5,540.88,5
OI002864,O000210,P0322,2,268.49,20
OI002865,O000352,P0294,5,346.74,20
OI002866,O000897,P0120,4,867.92,5
OI002867,O000498,P0449,1,849.6,5
OI002868,O000653,P0210,1,345.09,20
OI002869,O000047,P0253,5,549.15,20
OI002870,O000825,P0349,1,459.04,0
OI002871,O000825,P0441,4,243.59,20
OI002872,O000301,P0441,1,371.44,0
OI002873,O000771,P0277,2,93.51,5
OI002874,O000370,P0115,3,334.61,5
OI002875,O000177,P0202,3,24.68,10
OI002876,O000917,P0480,1,689.88,20
OI002877,O000308,P0376,1,527.61,5
OI002878,O000149,P0293,2,334.12,20
OI002879,O000936,P0387,5,955.34,10
OI002880,O000482,P0221,5,612.87,10
OI002881,O000034,P0488,2,135.61,0
OI002882,O000678,P0409,1,951.89,5
OI002883,O000888,P0500,5,719.58,10
OI002884,O000722,P0497,3,651.89,10
OI002885,O000692,P0434,5,517.08,0
OI002886,O000173,P0146,3,457.35,20
OI002887,O000074,P0356,4,100.75,5
OI002888,O000482,P0459,5,407.64,20
OI002889,O000979,P0101,5,771.42,5
OI002890,O000054,P0479,5,457.49,20
OI002891,O000160,P0494,5,72.85,20
OI002892,O000058,P0313,5,497.55,5
OI002893,O000894,P0259,4,721.35,5
OI002894,O000266,P0164,5,581.04,20
OI002895,O000079,P0405,5,325.07,0
OI002896,O000817,P0330,2,685.52,5
OI002897,O000756,P0027,3,884.19,10
OI002898,O000800,P0196,5,338.56,20
OI002899,O000079,P0016,1,176.24,5
OI002900,O000702,P0437,3,275.64,5
OI002901,O000806,P0236,5,400.13,5
OI002902,O000723,P0424,5,301.22,5
OI002903,O000273,P0350,5,741.97,10
OI002904,O000802,P0426,2,867.63,5
OI002905,O000212,P0175,4,172.78,0
OI002906,O000672,P0096,5,763.88,20
OI002907,O000365,P0468,3,395.19,5
OI002908,O000827,P0485,5,229.44,5
OI002909,O000704,P0272,5,783.87,10
OI002910,O000210,P0115,5,115.15,20
OI002911,O000757,P0188,1,952.11,20
OI002912,O000539,P0490,4,950.08,10
OI002913,O000033,P0313,3,758.43,10
OI002914,O000536,P0115,1,202.22,0
OI002915,O000383,P0423,5,83.76,0
OI002916,O000986,P0307,4,173.17,5
OI002917,O000684,P0298,2,276.44,0
OI002918,O000177,P0430,3,218.08,10
OI002919,O000181,P0167,3,459.14,10
OI002920,O000672,P0104,1,224.43,5
OI002921,O000750,P0318,2,819.36,20
OI002922,O000200,P0122,4,452.85,10
OI002923,O000094,P0009,5,273.1,5
OI002924,O000224,P0146,1,44.84,10
OI002925,O000364,P0234,4,619.56,0
OI002926,O000969,P0288,1,609.02,5
OI002927,O000979,P0004,3,367.38,5
OI002928,O000714,P0206,2,891.28,10
OI002929,O000877,P0214,1,955.99,20
OI002930,O000922,P0276,4,286.74,5
OI002931,O000284,P0253,3,515.11,10
OI002932,O000696,P0376,5,427.74,10
OI002933,O000650,P0404,5,295.15,5
OI002934,O000624,P0491,5,911.38,0
OI002935,O000877,P0171,1,144.76,0
OI002936,O000081,P0022,2,803.61,10
OI002937,O000471,P0301,2,82.02,5
OI002938,O000269,P0330,1,801.32,10
OI002939,O000142,P0107,1,330.74,20
OI002940,O000070,P0268,2,637.08,20
OI002941,O000374,P0350,1,291.07,10
OI002942,O000785,P0198,5,623.76,20
OI002943,O000296,P0256,2,428.84,20
OI002944,O000600,P0330,4,158.21,0
OI002945,O000266,P0188,5,984.94,5
OI002946,O000756,P0148,2,950.21,0
OI002947,O000448,P0413,2,710.49,0
OI002948,O000274,P0098,1,135.03,5
OI002949,O000015,P0321,3,627.83,0
OI002950,O000773,P0379,1,886.63,5
OI002951,O000851,P0135,4,168.55,20
OI002952,O000707,P0013,5,173.41,20
OI002953,O000828,P0266,1,668.51,5
OI002954,O000371,P0461,3,485.28,10
OI002955,O000534,P0383,3,566.42,10
OI002956,O000991,P0070,4,163.21,0
OI002957,O000667,P0073,5,99.33,20
OI002958,O000784,P0461,5,248.68,0
OI002959,O000804,P0028,5,870.34,20
OI002960,O000248,P0331,4,183.79,20
OI002961,O000441,P0102,4,789.34,5
OI002962,O000382,P0490,1,332.56,5
OI002963,O000318,P0296,5,910.55,5
OI002964,O000844,P0452,2,955.79,20
OI002965,O000670,P0337,5,84.61,10
OI002966,O000484,P0284,5,152.43,5
OI002967,O000666,P0335,3,705.45,5
OI002968,O000417,P0164,5,940.3,10
OI002969,O000856,P0063,4,727.54,20
OI002970,O000180,P0113,2,810.16,10
OI002971,O000507,P0483,1,575.33,10
OI002972,O000520,P0296,4,615.1,0
OI002973,O000370,P0458,4,607.57,20
OI002974,O000006,P0096,5,182.59,0
OI002975,O000332,P0029,3,254.02,20
OI002976,O000490,P0369,1,222.09,10
OI002977,O000284,P0297,5,946.35,5
OI002978,O000268,P0077,1,814.2,0
OI002979,O000276,P0407,3,403.16,0
OI002980,O000386,P0089,1,884.54,10
OI002981,O000193,P0311,4,523.44,20
OI002982,O000716,P0351,2,696.39,10
OI002983,O000732,P0095,2,641.05,20
OI002984,O000125,P0409,1,209.98,10
OI002985,O000619,P0121,4,648.95,10
OI002986,O000225,P0236,1,353.42,5
OI002987,O000431,P0447,5,899.55,0
OI002988,O000047,P0399,2,646.48,5
OI002989,O000714,P0340,1,101.55,5
OI002990,O000979,P0142,5,200.92,5
OI002991,O000011,P0296,4,992.26,0
OI002992,O000431,P0352,5,504.87,0
OI002993,O000298,P0204,1,636.96,5
OI002994,O000237,P0107,2,126.9,20
OI002995,O000840,P0239,2,62.97,0
OI002996,O000238,P0058,4,408.67,5
OI002997,O000371,P0022,1,621.33,0
OI002998,O000915,P0070,3,665.1,20
OI002999,O000510,P0102,5,749.31,5
OI003000,O000076,P0151,5,200.52,20
OI003001,O000691,P0107,5,23.27,5
OI003002,O000933,P0334,3,778.88,0
OI003003,O000307,P0392,3,184.38,0
OI003004,O000583,P0012,5,686.21,5
OI003005,O000691,P0441,1,580.67,10
OI003006,O000276,P0077,5,293.85,5
OI003007,O000036,P0431,5,201.72,10
OI003008,O000717,P0370,4,841.25,0
OI003009,O000003,P0413,2,718.52,10
OI003010,O000263,P0399,5,501.59,0
OI003011,O000200,P0118,4,127.46,10
OI003012,O000391,P0218,3,554.2,10
OI003013,O000794,P0158,2,219.89,0
OI003014,O000532,P0483,1,889.22,5
OI003015,O000053,P0073,4,930.88,20
OI003016,O000253,P0186,5,170.33,5
OI003017,O000058,P0143,1,174.69,0
OI003018,O000908,P0369,1,436.91,0
OI003019,O000845,P0117,2,135.22,10
OI003020,O000220,P0176,3,268.45,5
OI003021,O000016,P0114,3,42.06,0
OI003022,O000256,P0009,5,369.55,20
OI003023,O000225,P0289,4,374.88,10
OI003024,O000133,P0190,4,594.22,10
OI003025,O000762,P0146,4,845.07,5
OI003026,O000515,P0246,1,145.49,10
OI003027,O000946,P0223,1,119.45,0
OI003028,O000243,P0409,5,131.41,5
OI003029,O000055,P0413,4,558.3,0
OI003030,O000921,P0205,3,765.81,0
OI003031,O000193,P0083,4,521.12,0
OI003032,O000200,P0416,3,453.28,5
OI003033,O000063,P0445,1,974.46,0
OI003034,O000950,P0044,2,513.28,20
OI003035,O000928,P0053,2,63.34,5
OI003036,O000681,P0041,1,814.87,10
OI003037,O000740,P0497,5,954.35,20
OI003038,O000615,P0103,4,183.23,5
OI003039,O000051,P0009,5,440.75,10
OI003040,O000728,P0229,4,706.37,10
OI003041,O000225,P0016,2,129.29,0
OI003042,O000684,P0102,2,610.89,5
OI003043,O000901,P0473,3,839.95,20
OI003044,O000895,P0422,2,88.14,0
OI003045,O000493,P0426,2,702.48,20
OI003046,O000039,P0017,1,980.02,20
OI003047,O000850,P0218,1,317.5,10
OI003048,O000052,P0387,1,797.15,0
OI003049,O000916,P0302,4,669.87,0
OI003050,O000517,P0020,1,751.53,10
OI003051,O000484,P0279,5,77.27,10
OI003052,O000007,P0162,2,671.03,0
OI003053,O000649,P0402,2,51.87,0
OI003054,O000610,P0332,5,823.49,20
OI003055,O000180,P0328,2,651.55,5
OI003056,O000949,P0303,4,688.3,20
OI003057,O000783,P0309,5,752.41,0
OI003058,O000842,P0465,4,955.9,5
OI003059,O000443,P0249,3,953.02,20
OI003060,O000983,P0293,3,255.76,5
OI003061,O000661,P0224,2,218.83,10
OI003062,O000234,P0313,4,808.94,0
OI003063,O000541,P0085,4,849.64,5
OI003064,O000054,P0110,4,60.47,20
OI003065,O000352,P0055,1,416.63,5
OI003066,O000057,P0323,3,104.13,0
OI003067,O000482,P0190,5,575.85,20
OI003068,O000301,P0460,1,92.67,20
OI003069,O000046,P0375,5,508.61,10
OI003070,O000146,P0016,1,970.8,20
OI003071,O000533,P0156,5,146.86,0
OI003072,O000925,P0485,3,526.73,5
OI003073,O000902,P0498,5,380.06,0
OI003074,O000354,P0032,1,266.91,0
OI003075,O000858,P0243,3,478.54,0
OI003076,O000369,P0432,2,386.45,0
OI003077,O000614,P0305,4,100.59,0
OI003078,O000324,P0262,4,677.6,10
OI003079,O000339,P0308,4,564.09,5
OI003080,O000949,P0372,4,582.81,20
OI003081,O000103,P0137,1,592.95,5
OI003082,O000242,P0133,1,792.22,20
OI003083,O000231,P0182,4,53.58,5
OI003084,O000363,P0250,3,677.45,5
OI003085,O000683,P0371,4,360.5,20
OI003086,O000816,P0094,3,643.6,20
OI003087,O000580,P0428,5,382.55,5
OI003088,O000543,P0480,5,435.02,10
OI003089,O000928,P0262,3,160.17,20
OI003090,O000024,P0079,5,344.64,20
OI003091,O000292,P0082,3,584.2,5
OI003092,O000833,P0141,5,551.24,0
OI003093,O000182,P0496,5,960.55,5
OI003094,O000545,P0274,4,537.38,5
OI003095,O000085,P0451,4,146.08,10
OI003096,O000810,P0246,2,990.69,20
OI003097,O000140,P0218,1,627.01,0
OI003098,O000183,P0154,1,222.31,0
OI003099,O000509,P0184,5,643.7,5
OI003100,O000419,P0366,4,116.88,5
OI003101,O000974,P0369,4,895.5,10
OI003102,O000383,P0128,1,919.17,10
OI003103,O000374,P0049,4,339.13,0
OI003104,O000340,P0185,3,752.97,20
OI003105,O000297,P0135,1,620.12,20
OI003106,O000652,P0333,1,874.31,10
OI003107,O000561,P0015,5,422.23,0
OI003108,O000963,P0387,4,897.61,0
OI003109,O000260,P0359,3,598.6,0
OI003110,O000006,P0444,4,467.11,5
OI003111,O000199,P0140,1,448.42,20
OI003112,O000215,P0404,2,841.34,5
OI003113,O000808,P0321,4,947.71,20
OI003114,O000510,P0358,5,401.87,20
OI003115,O000639,P0477,5,387.35,10
OI003116,O000185,P0168,3,592.47,10
OI003117,O000101,P0057,1,617.56,5
OI003118,O000120,P0433,4,994.74,5
OI003119,O000782,P0456,1,357.75,0
OI003120,O000972,P0041,4,685.94,0
OI003121,O000466,P0427,5,542.44,20
OI003122,O000425,P0216,3,256.07,5
OI003123,O000205,P0264,5,267.31,10
OI003124,O000115,P0195,4,17.6,0
OI003125,O000617,P0414,2,305.73,10
OI003126,O000367,P0025,3,921.3,20
OI003127,O000562,P0403,5,617.26,20
OI003128,O000540,P0211,1,333.61,20
OI003129,O000537,P0083,1,821.99,10
OI003130,O000645,P0217,3,495.13,20
OI003131,O000697,P0276,1,575.5,10
OI003132,O000654,P0494,2,200.36,0
OI003133,O000871,P0067,2,858.47,10
OI003134,O000529,P0410,4,877.13,5
OI003135,O000378,P0395,4,343.14,10
OI003136,O000111,P0056,4,636.3,10
OI003137,O000469,P0474,1,19.06,20
OI003138,O000329,P0439,2,127.23,5
OI003139,O000603,P0093,4,433.9,20
OI003140,O000971,P0160,4,142.99,10
OI003141,O000138,P0200,1,112.62,5
OI003142,O000576,P0364,1,101.38,10
OI003143,O000796,P0031,1,762.89,0
OI003144,O000222,P0243,5,521.11,20
OI003145,O000986,P0365,4,991.72,5
OI003146,O000402,P0448,1,181.16,10
OI003147,O000910,P0477,1,931.68,10
OI003148,O000914,P0070,4,794.6,5
OI003149,O000871,P0039,2,733.14,5
OI003150,O000110,P0105,5,258.72,20
OI003151,O000701,P0117,4,352.26,20
OI003152,O000099,P0237,5,356.85,5
OI003153,O000755,P0136,5,183.08,5
OI003154,O000253,P0344,5,697.77,5
OI003155,O000822,P0167,3,368.41,10
OI003156,O000097,P0017,4,261.92,10
OI003157,O000585,P0334,4,345.15,5
OI003158,O000404,P0433,1,120.29,5
OI003159,O000316,P0479,4,292.61,20
OI003160,O000174,P0231,4,902.16,20
OI003161,O000423,P0125,3,648.61,5
OI003162,O000857,P0087,1,199.71,20
OI003163,O000348,P0420,1,898.76,10
OI003164,O000026,P0336,5,70.17,0
OI003165,O000793,P0493,2,828.43,10
OI003166,O000674,P0366,2,42.87,5
OI003167,O000666,P0369,5,508.01,5
OI003168,O000547,P0320,2,337.71,5
OI003169,O000626,P0007,1,859.26,0
OI003170,O000142,P0367,4,446.14,10
OI003171,O000138,P0432,4,351.89,5
OI003172,O000572,P0131,3,917.62,10
OI003173,O000536,P0135,4,62.95,5
OI003174,O000741,P0353,1,480.36,5
OI003175,O000923,P0361,5,116.08,10
OI003176,O000494,P0330,5,132.1,20
OI003177,O000735,P0263,3,875.39,20
OI003178,O000872,P0301,5,519.35,5
OI003179,O000125,P0157,3,486.43,5
OI003180,O000982,P0054,3,841.35,5
OI003181,O000520,P0193,2,46.06,0
OI003182,O000781,P0364,3,183.28,5
OI003183,O000418,P0426,5,652.21,20
OI003184,O000334,P0267,2,245.88,0
OI003185,O000310,P0500,1,985.48,20
OI003186,O000062,P0201,2,944.26,5
OI003187,O000354,P0265,5,924.91,5
OI003188,O000344,P0075,1,54.33,0
OI003189,O000031,P0095,2,183.97,0
OI003190,O000034,P0033,5,392.08,20
OI003191,O000778,P0059,1,910.94,20
OI003192,O000792,P0063,1,552.26,10
OI003193,O000388,P0191,4,798.89,10
OI003194,O000127,P0470,2,898.76,10
OI003195,O000654,P0333,2,644.74,0
OI003196,O000882,P0387,1,788.31,10
OI003197,O000863,P0401,5,645.1,5
OI003198,O000645,P0159,4,867.69,10
OI003199,O000201,P0018,1,206.57,0
OI003200,O000937,P0428,4,916.84,0
OI003201,O000758,P0419,3,944.02,20
OI003202,O000897,P0428,1,338.09,0
OI003203,O000893,P0222,4,427.86,0
OI003204,O000152,P0007,4,916.98,10
OI003205,O000178,P0363,1,707.04,5
OI003206,O000578,P0001,4,546.24,0
OI003207,O000817,P0315,5,276.18,20
OI003208,O000086,P0268,5,24.89,5
OI003209,O000881,P0215,5,210.28,5
OI003210,O000774,P0274,5,568.96,20
OI003211,O000327,P0199,5,464.52,0
OI003212,O000480,P0277,4,562.45,0
OI003213,O000968,P0271,4,783.77,0
OI003214,O000746,P0016,3,804.82,20
OI003215,O000370,P0186,4,845.45,20
OI003216,O000773,P0012,5,244.38,0
OI003217,O000179,P0068,4,882.37,10
OI003218,O000931,P0435,5,581.54,5
OI003219,O000779,P0008,3,978.0,0
OI003220,O000755,P0479,2,941.34,20
OI003221,O000740,P0172,5,321.21,0
OI003222,O000944,P0250,4,297.88,0
OI003223,O000283,P0250,3,391.25,5
OI003224,O000153,P0050,5,676.24,5
OI003225,O000575,P0048,5,715.64,20
OI003226,O000283,P0224,3,185.26,5
OI003227,O000978,P0172,5,591.76,20
OI003228,O000110,P0416,3,723.8,10
OI003229,O000546,P0470,2,114.18,10
OI003230,O000602,P0191,4,835.1,0
OI003231,O000654,P0223,5,135.15,5
OI003232,O000259,P0433,3,501.98,0
OI003233,O000037,P0481,1,72.74,20
OI003234,O000450,P0474,3,415.91,0
OI003235,O000941,P0088,2,829.01,10
OI003236,O000963,P0091,5,171.33,10
OI003237,O000574,P0003,1,98.07,5
OI003238,O000330,P0353,3,719.91,5
OI003239,O000185,P0070,4,81.76,10
OI003240,O000013,P0247,1,68.33,10
OI003241,O000121,P0047,1,578.62,0
OI003242,O000365,P0433,4,887.05,0
OI003243,O000177,P0162,2,433.13,0
OI003244,O000743,P0117,4,62.71,5
OI003245,O000409,P0023,1,467.75,20
OI003246,O000643,P0349,1,14.56,20
OI003247,O000526,P0464,1,878.48,10
OI003248,O000671,P0358,3,234.73,5
OI003249,O000960,P0212,5,559.78,5
OI003250,O000845,P0177,2,599.23,10
OI003251,O000968,P0393,1,419.29,0
OI003252,O000290,P0243,2,806.73,0
OI003253,O000437,P0462,1,45.17,10
OI003254,O000093,P0079,3,776.94,20
OI003255,O000455,P0351,2,78.03,10
OI003256,O000437,P0498,3,443.47,5
OI003257,O000691,P0447,2,426.47,0
OI003258,O000831,P0442,3,979.22,20
OI003259,O000080,P0382,4,453.33,5
OI003260,O000515,P0457,3,931.64,5
OI003261,O000622,P0496,2,324.74,5
OI003262,O000784,P0472,3,411.83,5
OI003263,O000098,P0170,3,62.54,20
OI003264,O000567,P0361,1,399.54,20
OI003265,O000688,P0181,1,370.58,20
OI003266,O000327,P0106,5,190.94,0
OI003267,O000070,P0277,3,903.29,10
OI003268,O000220,P0022,4,632.65,10
OI003269,O000057,P0342,5,110.7,5
OI003270,O000205,P0487,1,996.81,20
OI003271,O000722,P0482,4,103.81,0
OI003272,O000292,P0169,3,707.12,20
OI003273,O000797,P0028,2,176.51,0
OI003274,O000832,P0368,5,377.24,5
OI003275,O000646,P0419,3,701.65,0
OI003276,O000363,P0001,1,670.19,5
OI003277,O000897,P0462,3,787.08,10
OI003278,O000122,P0006,2,861.33,0
OI003279,O000162,P0164,1,343.89,5
OI003280,O000711,P0495,5,267.03,10
OI003281,O000066,P0225,3,53.39,20
OI003282,O000205,P0392,4,707.14,5
OI003283,O000950,P0305,5,59.02,10
OI003284,O000750,P0330,1,914.32,0
OI003285,O000099,P0005,4,294.97,5
OI003286,O000623,P0396,1,211.23,0
OI003287,O000007,P0143,3,134.8,0
OI003288,O000440,P0220,1,511.42,10
OI003289,O000132,P0037,5,306.89,0
OI003290,O000454,P0335,3,881.7,5
OI003291,O000736,P0178,2,910.21,10
OI003292,O000301,P0024,3,394.04,0
OI003293,O000122,P0209,4,573.7,0
OI003294,O000040,P0204,5,434.19,0
OI003295,O000151,P0280,4,719.96,20
OI003296,O000539,P0023,2,996.15,10
OI003297,O000257,P0367,2,665.59,10
OI003298,O000629,P0298,3,863.27,0
OI003299,O000006,P0202,4,463.89,5
OI003300,O000685,P0168,1,225.79,10
OI003301,O000023,P0038,4,220.39,20
OI003302,O000642,P0131,2,899.86,5
OI003303,O000586,P0055,4,541.87,5
OI003304,O000126,P0322,2,664.88,5
OI003305,O000449,P0405,2,314.64,0
OI003306,O000143,P0008,1,575.6,20
OI003307,O000096,P0183,2,15.56,20
OI003308,O000882,P0130,2,23.81,0
OI003309,O000182,P0197,4,449.63,5
OI003310,O000014,P0145,3,958.11,20
OI003311,O000685,P0387,5,560.92,20
OI003312,O000663,P0439,5,862.1,0
OI003313,O000351,P0304,5,773.36,10
OI003314,O000344,P0203,1,238.64,5
OI003315,O000859,P0344,2,799.37,5
OI003316,O000938,P0190,3,525.45,0
OI003317,O000524,P0237,4,891.03,5
OI003318,O000003,P0465,4,123.39,10
OI003319,O000332,P0116,5,16.06,5
OI003320,O000884,P0359,2,107.98,5
OI003321,O000139,P0181,5,787.82,20
OI003322,O000009,P0352,3,569.89,20
OI003323,O000218,P0396,1,508.1,5
OI003324,O000761,P0171,5,555.1,10
